entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,IncreaseOfCapital,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,DescriptionOfMethodsOfLeases,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfLiabilitiesUnderLeases,IdentificationOfApprovedAnnualReport,InformationOnAnyPartOfLiabilityFallingDueInMoreThanFiveYears,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnFinancialStatementsExtendedReview,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatementsExtendedReview,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TransferredFromSharePremium,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
33080603,2017-01-01,2017-12-31,c400,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,3478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-01-01,2017-12-31,c403,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-01-01,2017-12-31,c49,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans GrÃ¸nlund Overgaard,,,,,,
33080603,2017-01-01,2017-12-31,c50,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JosÃ© Antonio Itarte San Gil,,,,,,
33080603,2017-01-01,2017-12-31,c51,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Johannes Anna Maria Handels,,,,,,
33080603,2017-01-01,2017-12-31,c632,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,156857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,Danalock International ApS,Aarhus,,
33080603,2017-01-01,2017-12-31,c633,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,-1549761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,Poly-Care ApS,Aarhus,,
33080603,2017-01-01,2017-12-31,c634,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,-18243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVS,Poly-Control Int IVS,Aarhus,,
33080603,2017-01-01,2017-12-31,c635,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inc.,Danalock Inc.,Californien,,
33080603,2017-01-01,2017-12-31,c76,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans GrÃ¸nlund Overgaard,
33080603,2017-01-01,2017-12-31,c77,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hennning Overgaard,
33080603,2017-12-31,2017-12-31,c314,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,120565.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-12-31,2017-12-31,c323,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,0.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-12-31,2017-12-31,c353,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,-6679311.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-12-31,2017-12-31,c395,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,105494.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-12-31,2017-12-31,c398,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,83478.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-12-31,2017-12-31,c401,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,83478.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-12-31,2017-12-31,c404,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,80000.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2017-12-31,2017-12-31,c652,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzA0LzA4LzhkL2NjNjAtNGY2NS1iYWRiLTM5YjBhMjQ4N2RlOA.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzM1LzkwL2UzL2E4MzAtNDJiZC04MjI0LWI1NGI2ZWE3YzU4Yw.xml,12.0,8462.0,2018-05-29,2018-05-29,2010-08-01,2018-06-15,250267.0,30700228.0,33080603.0,30700228.0,-7836002.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-05-29,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25835515,indberetninger-20180424,2.5118417999999996,33080603.0,AWQC8d_r0wkEsASktxb9,2018-06-15T10:16:48.725Z,2018-06-15T10:16:02.586Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-17-KZ,2018-06-15T10:16:02.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
