entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,IncreaseOfCapital,TransferredFromSharePremium,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToAssociates,InterestExpenseAssignedToGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,DescriptionOfMethodsOfLeases,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfLiabilitiesUnderLeases,ExplanationOfOtherMethodsOfRecognitionAndMeasurementBasisForAssetsInPreviousPeriod,IdentificationOfApprovedAnnualReport,InformationOnAnyPartOfLiabilityFallingDueInMoreThanFiveYears,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
33080603,2018-01-01,2018-12-31,c403,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,3478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-01-01,2018-12-31,c49,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans GrÃ¸nlund Overgaard,,,,,
33080603,2018-01-01,2018-12-31,c50,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JosÃ© Antonio Itarte San Gil,,,,,
33080603,2018-01-01,2018-12-31,c51,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Johannes Anna Maria Handels,,,,,
33080603,2018-01-01,2018-12-31,c632,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,6699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danalock International ApS,Aarhus,,
33080603,2018-01-01,2018-12-31,c633,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,105494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danalock Patent ApS,Aarhus,,
33080603,2018-01-01,2018-12-31,c634,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poly-Control Int IVS,Aarhus,,
33080603,2018-01-01,2018-12-31,c635,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danalock Inc.,Californien,,
33080603,2018-01-01,2018-12-31,c76,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans GrÃ¸nlund Overgaard,
33080603,2018-01-01,2018-12-31,c77,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henning Overgaard,
33080603,2018-12-31,2018-12-31,c314,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,120565.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-12-31,2018-12-31,c323,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,0.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-12-31,2018-12-31,c353,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,-17613244.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-12-31,2018-12-31,c395,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,120565.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-12-31,2018-12-31,c398,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,105494.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-12-31,2018-12-31,c401,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,86956.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-12-31,2018-12-31,c404,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,83478.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080603,2018-12-31,2018-12-31,c652,,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2FjLzg2L2Q0LzcyMGEtNDBkNS05YmFmLTE1MjViZDIzZGUyYQ.pdf,http://regnskaber.virk.dk/30608033/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzIwLzdiL2JhLzA5N2UtNDg1NS1iMmY1LTg3NWRhYzdhYTk1OQ.xml,true,8700.0,12.0,8462.0,2019-06-03,2019-06-03,2010-08-01,2019-06-13,256966.0,30700228.0,33080603.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-06-03,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492088,indberetninger-20180424,2.5124327999999996,33080603.0,AWtQe-OyGQc-fA3G3IRt,2019-06-13T10:57:34.639Z,2019-06-13T10:57:03.975Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-KL,2019-06-13T10:57:04.498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
