entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,NameAndSurnameOfAuditor,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
33955537,2016-05-01,2017-04-30,c254,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,-1059681.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2016-05-01,2017-04-30,c305,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Authorised Public Accountant,JÃ¸rn Jepsen,,,
33955537,2016-05-01,2017-04-30,c457,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77737.0,31375.0,
33955537,2016-05-01,2017-04-30,c463,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97229.0,92379.0,
33955537,2016-05-01,2017-04-30,c580,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2016-05-01,2017-04-30,c637,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2016-05-01,2017-04-30,c646,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Euan Angus Sutherland
33955537,2016-05-01,2017-04-30,c647,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanessa Margaret Lewis Camacho
33955537,2016-05-01,2017-04-30,c648,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicholas Barry Edward Wharton
33955537,2016-05-01,2017-04-30,c678,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Authorised Public Accountant,,,,
33955537,2017-04-30,2017-04-30,c171,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,2745981.0,938581.0,80000.0,240887.0,261220.0,-1616911.0,75586.0,927320.0,99340.0,2745981.0,4362892.0,173341.0,927320.0,348267.0,4.0,173341.0,326008.0,13409.0,174926.0,0.0,0.0,-1696911.0,4362892.0,3968944.0,531813.0,0.0,67940.0,,,,,,,,,,,
33955537,2017-04-30,2017-04-30,c228,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2017-04-30,2017-04-30,c256,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,-1696911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2017-04-30,2017-04-30,c458,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzBkL2FlLzU1Lzg2LzM0NjItNGU3YS04NGRlLWYyMmEyYjY5YmE3OA.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2VlL2U3L2ExLzE1ZjktNDM2NS1hODY3LTFiMzUxNmZjNzBmOA.xml,false,3399.0,Esbjerg,6700.0,8.0,Dokken,8000 Aarhus C,Balticagade 24,8000 Aarhus C,Balticagade 24,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the the Company's financial position at 30 April 2017 and of the results of the the Company's operations for the financial year 1 May 2016  - 30 April 2017.,,2017-10-27,2011-09-28,2017-10-27,,,,20222670.0,33955537.0,33955537.0,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2016  - 30 April 2017.,Ãrsrapport,,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the review.,Nicholas Barry Edward Wharton,Nicholas Barry Edward Wharton,SD 1 ApS,SD 1 ApS,,,,,Aarhus,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Aarhus C,2017-04-30,2016-05-01,true,2017-10-27,Esbjerg,,,Chairman,,urn:ofk:oid:24643538,indberetninger-20180424,2.5097342,33955537.0,,2018-03-27T14:36:02.428Z,2017-10-30T20:07:42.762Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-BD-84-JW,2017-10-30T20:07:42.867Z,,,,,,,,,,,,,,,,,,,75586.0,,,,,,,,,294387.0,369973.0,,,,,,,,,
