entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfReceivables,ExplanationOfOtherMethodsOfRecognitionAndMeasurementBasisForAssetsInPreviousPeriod,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IncreaseOfCapital,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfClassOfIssuedShares,NumberOfIssuedShares
25673697,2017-10-01,2018-09-30,c397,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
25673697,2017-10-01,2018-09-30,c400,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
25673697,2017-10-01,2018-09-30,c403,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556000.0,,,
25673697,2017-10-01,2018-09-30,c49,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giles William Woolley,,,,,
25673697,2017-10-01,2018-09-30,c50,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Daniel Finch,,,,,
25673697,2017-10-01,2018-09-30,c51,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torben Andreasen,,,,,
25673697,2017-10-01,2018-09-30,c52,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brigitta Poulsen,,,,,
25673697,2017-10-01,2018-09-30,c76,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torben Andreasen,,
25673697,2018-09-30,2018-09-30,c233,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212974.0,,,,,,,,,,874041.0,1087015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c237,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21312.0,,,,,,,,,,1938.0,23250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c244,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,456950.0,456950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c314,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c353,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,7738873.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c395,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c398,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c401,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c404,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,1056000.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2018-09-30,2018-09-30,c7,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhL2QzL2ZiLzA1NGMtNDIwZC1hMGE2LTkxMWQ0NjVmZmRhYQ.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzkxLzBkLzhjLzVhN2EtNGM1MC1hMGI2LTU4ZTQyZTQ4OGIxNQ.xml,true,5100.0,25.0,9.0,2018-12-12,2018-12-12,2000-10-15,2018-12-12,8794873.0,70221293.0,30700228.0,25673697.0,30700228.0,2016-10-01,2017-09-30,2018-09-30,2017-10-01,true,2018-12-12,70221292.0,Revisionsp̴tegning,urn:ofk:oid:26480422,indberetninger-20180424,2.5118406,25673697,AWfCiy4Wet7j816DxeId,2018-12-18T18:19:26.566Z,2018-12-18T18:19:17.122Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EQ-02-BC,2018-12-18T18:19:18.117Z,,,,,,,,,,,,,,,,,,,,,20982461.0,5973.0,1056000.0,20748175.0,1165454.0,377352.0,21312.0,11215536.0,0.0,20982461.0,11913869.0,4669913.0,234286.0,273719.0,1998683.0,182502.0,212974.0,234286.0,273719.0,6545623.0,7738873.0,5179685.0,11913869.0,2508329.0,9526666.0,2227172.0,7801358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
