entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AmortisationOfIntangibleAssets,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,Dividend,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestIncomeFromGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AcquiredPatents,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,DividendPaid,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughTransfers,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfAuditFirm
53239218,2017-01-01,2017-12-31,c66,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marc Francois Jean-Marie Enjalbert,
53239218,2017-01-01,2017-12-31,c67,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GrÃ©gory Charles Philippe Michel Sachnine,
53239218,2017-01-01,2017-12-31,c68,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JoÃ«l Becquet,
53239218,2017-01-01,2017-12-31,c81,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-01-01,2017-12-31,c91,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab
53239218,2017-01-01,2017-12-31,c93,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,3600000.0,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-12-31,2017-12-31,c106,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,833784.0,28896442.0,1801348.0,1500000.0,19249618.0,398271.0,20574224.0,1300662.0,833784.0,8146490.0,0.0,28896442.0,7486218.0,657600.0,3413031.0,9646824.0,657600.0,3720655.0,60933.0,1500000.0,6441635.0,8155440.0,413143.0,3600000.0,836000.0,836000.0,4092079.0,15474224.0,7486218.0,185929.0,0.0,9301780.0,5349972.0,1178300.0,2401334.0,3492604.0,641380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-12-31,2017-12-31,c234,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,833784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8773924.0,9607708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-12-31,2017-12-31,c24,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,15474224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-12-31,2017-12-31,c257,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6441635.0,,,,,,,,,,,,,,,,,,52952759.0,1691848.0,57702546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-12-31,2017-12-31,c260,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300662.0,,,,,,,,,,,,,,,,,,4013909.0,15651.0,5298920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-12-31,2017-12-31,c263,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1658649.0,0.0,1658649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53239218,2017-12-31,2017-12-31,c266,,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzNjL2MyL2M5L2E2MGItNGMyOC05YmUyLTQ0ZjQwNWVjNTczNQ.pdf,http://regnskaber.virk.dk/81293235/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzRjL2YwL2U1LzM5MmEtNDJjZS05ZmI0LTUyN2Y1MjkzYTU5Yw.xml,369620.0,Danmark,Odense C,5000.0,21.0,Rytterkasernen,Ballerup,2750.0,23.0,Industriparken,2900 Hellerup,Strandvejen 44,289522.0,Regnskabsklasse B,2018-05-23,2018-05-23,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",3600000.0,44681514.0,www.mec.dk,33771231.0,53239218.0,33771231.0,mne27768,Ãrsrapport,Line Hedam,Dan Larsen,Dan Larsen,Danske Bank,MEC A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Ballerup,2016-01-01,2016-12-31,,Ballerup,2017-12-31,2017-01-01,1.0,Odense,44973366.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:25745638,indberetninger-20180424,2.5124327999999996,53239218.0,AWPZoArW0wkEsASktgME,2018-06-07T09:43:09.952Z,2018-06-07T09:42:11.485Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-38-QX,2018-06-07T09:42:12.006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413143.0,,,,,,,,,,,,,,,,,,0.0,0.0,413143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
