entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisposalsOfIntangibleAssets,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,ImpairmentLossesAndAmortisationOfDisposedIntangibleAssets,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,EmployeeExpensesTransferredToAssets,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,NominalValueOfIssuedShares,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfLeases,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IncreaseOfCapital,NameAndSurnameOfMemberOfExecutiveBoard,NumberOfIssuedShares
32891802,2017-01-01,2017-12-31,c76,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lennart Roger Gustafsson,
32891802,2017-12-31,2017-12-31,c138,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c314,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c353,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,-20592149.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c395,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c398,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c401,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c404,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,10775000.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c7,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,-9817149.0,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,,0.0,11384623.0,283209.0,0.0,10775000.0,11384623.0,0.0,11384623.0,20537205.0,0.0,664567.0,506897.0,59248.0,664567.0,-20592149.0,20537205.0,20006738.0,11101414.0,9846482.0,1175097.0,23570.0,20587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c72,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzUzLzBjL2I0LzhlZDUtNDM5Ny1hZjU4LTE1YmQ5OWRmODczMg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk5L2E5LzEwLzAwMjMtNDA0Zi05NDlmLTRkOWRlNmQ4NzVlYQ.xml,true,8100.0,25.0,5210.0,47.0,2018-04-09,2018-04-09,2010-05-06,2018-04-09,11009772.0,,30700228.0,32891802.0,30700228.0,-11009772.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,true,2018-04-09,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25463063,indberetninger-20180424,2.5124402000000003,32891802.0,AWNj5Vxxx8uVRSOdghcg,2018-05-15T13:03:46.033Z,2018-05-15T13:02:42.775Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-49-VF,2018-05-15T13:02:43.099Z,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
