entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfClassOfIssuedShares,DisposalsOfPropertyPlantAndEquipment,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,NumberOfIssuedShares,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,ValueAdjustmentsOfEquity,DividendPaid,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,InvestmentInPropertyPlantAndEquipment,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfInvestmentsAsCurrentAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfResearchAndDevelopmentActivitiesInAndForReportingEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfOtherOperatingExpenses,ExplanationOfNotDisclosingCashFlowsStatements,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RetrospectiveInformationOnContributedCapital,SignatureOfAuditorsPlace,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfKeyFigureOrFinancialRatio,ValueOfKeyFigureOrFinancialRatio,NameAndSurnameOfMemberOfExecutiveBoard
32661912,2018-01-01,2018-12-31,c358,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,8952000.0,,7500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661912,2018-01-01,2018-12-31,c435,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,10766080.0,,,,,17.0,,,,,43.5,26062069.0,,,0.0,,,,,,,,,,-827102.0,16.2,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661912,2018-01-01,2018-12-31,c438,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,8309492.0,,,,,16.0,,,,,38.0,22524192.0,,,58000.0,,,,,,,,,,-744742.0,14.0,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661912,2018-01-01,2018-12-31,c441,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,6176105.0,,,,,13.0,,,,,27.7,18167462.0,,,293745.0,,,,,,,,,,-408094.0,12.6,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661912,2018-01-01,2018-12-31,c449,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,176.9,
32661912,2018-01-01,2018-12-31,c450,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,177.4,
32661912,2018-01-01,2018-12-31,c451,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,175.3,
32661912,2018-01-01,2018-12-31,c452,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,159.3,
32661912,2018-01-01,2018-12-31,c453,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,136.7,
32661912,2018-01-01,2018-12-31,c454,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",25191307.0,
32661912,2018-01-01,2018-12-31,c455,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",17342714.0,
32661912,2018-01-01,2018-12-31,c456,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",14697470.0,
32661912,2018-01-01,2018-12-31,c457,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",11697049.0,
32661912,2018-01-01,2018-12-31,c458,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",8714883.0,
32661912,2018-01-01,2018-12-31,c49,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geir Kristoffersen,,,
32661912,2018-01-01,2018-12-31,c50,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Ole Andersen,,,
32661912,2018-01-01,2018-12-31,c76,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2E3L2YwLzY5LzA2NjEtNGExZC1iYTM1LWYwOTQ0NWYwMTUwMg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzRmLzQ5LzczLzE0OWEtNDY5OC1iZjFkLWRlMGFjNDUzOGYxYQ.xml,1035379.0,2000.0,4.0,4700.0,21.0,2019-04-04,2019-04-04,2009-12-01,2019-04-04,125.0,270000.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,148500.0,2019-04-04,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:26969360,indberetninger-20180424,2.5118406,32661912.0,AWoG9Z6HRYGX6_YTGxby,2019-04-10T11:16:03.938Z,2019-04-10T11:15:20.528Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-AT,2019-04-10T11:15:20.886Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Fredrik Hagen
