entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfClassOfIssuedShares,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,NumberOfIssuedShares,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,InvestmentInPropertyPlantAndEquipment,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfInvestmentsAsCurrentAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfStatingKeyFiguresAndFinancialRatiosIncludedInManagementReview,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,ExplanationOfNotDisclosingCashFlowsStatements,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RetrospectiveInformationOnContributedCapital,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,ValueAdjustmentsOfEquity,NameAndSurnameOfMemberOfSupervisoryBoard,DividendPaid,NameOfKeyFigureOrFinancialRatio,ValueOfKeyFigureOrFinancialRatio,NameAndSurnameOfMemberOfExecutiveBoard
32661912,2017-01-01,2017-12-31,c438,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,6176105.0,,,,13.0,,,,,27.7,18167462.0,,,293745.0,,,,,,,,,-408094.0,12.6,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661912,2017-01-01,2017-12-31,c441,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,4711872.0,,,,11.0,,,,,32.0,17057563.0,,,34500.0,,,,,,,,,152573.0,14.6,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661912,2017-01-01,2017-12-31,c449,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,177.4,
32661912,2017-01-01,2017-12-31,c450,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,175.3,
32661912,2017-01-01,2017-12-31,c451,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,159.3,
32661912,2017-01-01,2017-12-31,c452,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,136.7,
32661912,2017-01-01,2017-12-31,c453,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likviditetsgrad,147.0,
32661912,2017-01-01,2017-12-31,c454,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",17342714.0,
32661912,2017-01-01,2017-12-31,c455,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",14697470.0,
32661912,2017-01-01,2017-12-31,c456,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",11697049.0,
32661912,2017-01-01,2017-12-31,c457,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",8714883.0,
32661912,2017-01-01,2017-12-31,c458,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Resultat fÃ¸r af- og nedskrivninger, finansielle poster og skat (EBITDA)",6143195.0,
32661912,2017-01-01,2017-12-31,c49,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geir Kristoffersen,,,,
32661912,2017-01-01,2017-12-31,c50,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Ole Andersen,,,,
32661912,2017-01-01,2017-12-31,c76,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Fredrik Hagen
32661912,2017-12-31,2017-12-31,c237,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436271.0,,,,,,,,,,,,,257812.0,694083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661912,2017-12-31,2017-12-31,c314,,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2Q3LzQyL2U5Lzk5ODgtNDIyYi04MzRmLTY1MTU2N2NhMzJiNg.pdf,http://regnskaber.virk.dk/21916623/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzQ4LzA5L2YwLzMzNGItNDczMC05NzdiLWNmNzMxOTk1YWY3Mw.xml,289338.0,2000.0,4.0,4700.0,21.0,2018-05-25,2018-05-25,2009-12-01,2018-05-25,125.0,125000.0,55770906.0,30700228.0,32661912.0,30700228.0,125000.0,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-05-25,55737333.0,RevisionspÃ¥tegning,urn:ofk:oid:25587084,indberetninger-20180424,2.5118417999999996,32661912.0,AWOsQPdC0wkEsASktIn-,2018-05-29T14:15:52.482Z,2018-05-29T14:15:25.886Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-01-YE,2018-05-29T14:15:26.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
