entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfEmployeeBenefitsExpense,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
87500314,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,,
87500314,2016-07-01,2017-06-30,c16,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,-180000.0,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,0.0,
87500314,2016-07-01,2017-06-30,c17,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,180000.0,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,0.0,
87500314,2016-07-01,2017-06-30,c18,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,0.0,
87500314,2016-07-01,2017-06-30,c19,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,3374.0,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,,
87500314,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,,Frank Hauge JÃ¸rgensen
87500314,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,,Erik SÃ¸rensen
87500314,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,,
87500314,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,3374.0,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,,,,,,,,,,,,,,,,,,,
87500314,2017-06-30,2017-06-30,c20,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,100000.0,,,,,,,,,,,,,,,,,,
87500314,2017-06-30,2017-06-30,c21,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,180000.0,,,,,,,,,,,,,,,,,,
87500314,2017-06-30,2017-06-30,c22,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,-279810.0,,,,,,,,,,,,,,,,,,
87500314,2017-06-30,2017-06-30,c23,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,,,,,0.0,,,,,,,,,,,,,,,,,,
87500314,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZhLzE1LzIyL2NhMWQtNDFhZS1iMTRlLTEyZTRiNzAzZjE4Yg.xhtml,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2JmL2MxLzZjL2FkMGYtNGM3YS05YTJlLWJkZDY1N2QxYjEyMw.pdf,http://regnskaber.virk.dk/41300578/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzdiLzI2LzE0L2M1OTgtNDcwOC04MTA4LTE1MDVjMTE0NmQwMQ.xml,true,Aarhus,HillerÃ¸d,3400.0,56 B,Slangerupgade,3400 HillerÃ¸d,KÃ¸benhavnsvej 37,Regnskabsklasse B,,2017-09-18,2017-09-20,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har i regnskabsÃ¥ret ikke vÃ¦ret lÃ¸nnet personale.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,87500314.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Bentzen,Nicolaj Ãstermark JÃ¸rgensen,Folkesparekassen,Ãstermark Byg ApS,Finn Bentzens Revisionsinstitut A/S,,,0.0,HillerÃ¸d,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,27858085.0,false,false,Ingen bistand,urn:ofk:oid:24513341,indberetninger-20180424,2.5955422,87500314.0,,2018-03-27T16:08:24.802Z,2017-09-20T06:19:43.212Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-01-YZ,2017-09-20T06:19:43.376Z,10880.0,8764.0,280000.0,10880.0,190.0,0.0,10880.0,10690.0,0.0,0.0,0.0,-180000.0,10690.0,0.0,0.0,0.0,-99810.0,0.0,10690.0,2116.0,2116.0,,
