entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossRelatedToInvestments,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CurrentTaxExpense,DebtReliefOrSimilarFinanceIncome,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfDeferredTaxAssetsAndLiabilities,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,StatementOfChangesInEquity,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,TransferRevaluationOfInvestments,AdditionsToPropertyPlantAndEquipment,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IncreaseOfCapital,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfClassOfIssuedShares,NumberOfIssuedShares
25876121,2016-12-31,2016-12-31,c233,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000.0,,,,,,,,,,,,,,1033000.0,1106000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c237,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83000.0,,,,,,,,,,,,,,359000.0,442000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c244,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,209000.0,209000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c265,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c314,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c323,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74827000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c353,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94435000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c395,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c398,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c401,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c404,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c652,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c7,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000.0,8840000.0,291000.0,12906000.0,8309000.0,2800000.0,204000.0,312000.0,-6702000.0,83000.0,63000.0,0.0,8840000.0,15542000.0,312000.0,0.0,531000.0,2825000.0,771000.0,73000.0,156000.0,-94435000.0,74827000.0,5184000.0,15542000.0,7395000.0,8018000.0,896000.0,138000.0,3347000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2016-12-31,2016-12-31,c72,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2E3L2I5L2MzLzUzYjEtNGY4Ny1iZWYzLWVlMDliMTdkZGNkNQ.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2FmL2FhLzk4L2YxLzEwOTAtNGJlYS1iOGRjLTBkM2Y2MTk1YzUzMA.xml,2000.0,4.0,2500.0,"4, 3.",2017-05-02,2017-05-02,2001-01-31,2017-05-02,30700228.0,25876121.0,30700228.0,2015-01-01,2015-12-31,,-579000.0,2016-12-31,2016-01-01,true,100.0,2017-05-02,ceo,Revisionsp̴tegning,urn:ofk:oid:23819656,indberetninger-20180424,2.5118406,25876121.0,,2018-03-27T20:50:18.622Z,2017-05-05T16:12:56.170Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-62-CR,2017-05-05T16:12:56.422Z,,,,,,,,,,,,,,,,,,,,,,,,,,,3772000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,3771855.0
