entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,NumberOfIssuedShares,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,CostOfSales,CurrentTaxExpense,GainsLossesFromCurrentValueAdjustmentsOfFinancialInstrumentsFinanceExpenses,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfAccountingPoliciesRelatedToDerivativeFinancialInstruments,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfPropertyCosts,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,ExplanationOfOtherMethodsOfRecognitionAndMeasurementBasisForAssetsInPreviousPeriod,IdentificationOfApprovedAnnualReport,InformationOnAnyPartOfLiabilityFallingDueInMoreThanFiveYears,InformationOnAverageNumberOfEmployees,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,IncreaseOfCapital,NameAndSurnameOfMemberOfExecutiveBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
35866485,2018-01-01,2018-12-31,c400,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920000.0,,,,
35866485,2018-01-01,2018-12-31,c403,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000.0,,,,
35866485,2018-01-01,2018-12-31,c76,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erez Karti,,,
35866485,2018-12-31,2018-12-31,c227,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110313678.0,,,,,,,,,,,,,,14392044.0,95921634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c248,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109938.0,,,,,,,,,,,,,,,109938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c314,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c323,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,16752275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c353,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,13292469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c359,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,9633209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c395,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c398,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c401,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c404,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c427,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,63533022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50941142.0,62591520.0,941502.0
35866485,2018-12-31,2018-12-31,c611,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,10958195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8786344.0,10795804.0,162391.0
35866485,2018-12-31,2018-12-31,c616,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,1021957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021957.0,1021957.0,0.0
35866485,2018-12-31,2018-12-31,c7,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,,125650553.0,296804.0,2000000.0,15226937.0,41677953.0,110313678.0,125650553.0,77942983.0,74409281.0,62591520.0,10795804.0,110423616.0,1021957.0,1925670.0,11057.0,110423616.0,109938.0,9633209.0,6029617.0,6029617.0,13292469.0,16752275.0,3533702.0,1103893.0,0.0,14930133.0,14919076.0,504139.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866485,2018-12-31,2018-12-31,c72,,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJjLzU2L2YzL2NmY2QtNDdhZC05YWNjLTNhMDJlZGZjOGY4ZQ.pdf,http://regnskaber.virk.dk/58466853/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2YyL2U3L2Q2LzQ1MWMtNDEwNi1iYWZiLTVkNjhkZDY5NDg5Ng.xml,true,2000.0,4.0,1620.0,149.0,2019-03-23,2019-03-23,2014-06-02,2019-03-23,30700228.0,35866485.0,30700228.0,2000000.0,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,1783378.0,true,2019-03-23,Revisionsp̴tegning,urn:ofk:oid:26907687,indberetninger-20180424,2.5097403999999996,35866485.0,AWnS_uQcRYGX6_YTGZHD,2019-03-31T09:05:46.038Z,2019-03-31T09:05:13.011Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-27-EX,2019-03-31T09:05:13.290Z,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
