entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ContributionFromGroup,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,ExchangeRateAdjustmentsOtherFinanceIncome,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDeferredIncome,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DecreaseOfCapital,IncreaseOfCapital,AdditionsToPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionMethodsOfRecognitionAndMeasurementBasisForCashFlowsStatement,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeLiabilities,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfQualificationsOfAuditedFinancialStatements,ExplanationOfEntitysDefinitionOfCashAndCashEquivalents,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
36459786,2018-02-01,2019-01-31,c68,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorena Mosquera Martin
36459786,2018-02-01,2019-01-31,c69,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel GonzÃ¡lez Hurtado de Mendoza
36459786,2018-02-01,2019-01-31,c70,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ãlvaro CaÃ±ete Diaz
36459786,2018-02-01,2019-01-31,c83,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c110,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,29993467.0,9259998.0,500000.0,15087748.0,872944.0,834805.0,21961205.0,2822807.0,1189941.0,12082912.0,29993467.0,7474119.0,3461763.0,3461763.0,0.0,14905719.0,38992.0,1814316.0,24218.0,500000.0,14905719.0,0.0,558143.0,519151.0,21461205.0,506166.0,4012356.0,518745.0,4637809.0,72007.0,2833835.0,1173129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c119,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c125,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c128,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c190,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822807.0,,,,,,,,,,,,,,1219431.0,4042238.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c193,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12082912.0,,,,,,,,,,,,,,3188473.0,15271385.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c196,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c2,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459786,2019-01-31,2019-01-31,c22,,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzYyLzk2LzhjL2NkZTItNDMxYi04MDM3LWRkYzU0OWIwYTBiNg.pdf,http://regnskaber.virk.dk/68795463/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2I0L2RjLzA3L2Y2MzMtNGQzNi04MzZjLTA1YmMzNWY0ODk3MA.xml,Danmark,KÃ¸benhavn S,2300.0,6.0,Wiedekampsgade,KÃ¸benhavn K,1157.0,1.0,KlosterstrÃ¦de,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,15000000.0,2019-05-30,2019-06-27,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",33963556.0,36459786.0,33771231.0,mne35659,Ãrsrapport,Bjarne Iver JÃ¸rgensen,Iben Mai Windslow,Cyril Christian Boudarel,Zara Home Danmark A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-02-01,2018-01-31,,KÃ¸benhavn,2019-01-31,2018-02-01,1.0,2019-06-26,KÃ¸benhavn,formand,RevisionspÃ¥tegning,urn:ofk:oid:27633963,indberetninger-20180424,2.5116737000000002,36459786.0,AWusatKJIXJRhhXBLliF,2019-07-01T07:24:14.119Z,2019-07-01T07:23:29.441Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BS-28-VX,2019-07-01T07:23:29.764Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21461205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
