entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AmortisationOfIntangibleAssets,CollateralsForManagementCategory,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DebtRepaidByManagementCategory,DisposalsOfIntangibleAssets,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,ImpairmentLossesAndAmortisationOfDisposedIntangibleAssets,InterestRateRelatedToOutstandingDebtFromManagementCategory,OutstandingDebtFromManagementCategory,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DividendPaid,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DescriptionOfAnyUnusualMattersAffectingRecognitionOrMeasurement,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfMethodsOfStatingKeyFiguresAndFinancialRatiosIncludedInManagementReview,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfLiabilitiesUnderLeases,DisclosureOfOtherOperatingExpenses,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnOutstandingDebtFromManagementCategory,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesOfPropertyPlantAndEquipmentFromPreviousPeriods,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
42888214,2018-01-01,2018-12-31,c153,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c172,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c188,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,6655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c194,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,1740947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c2351,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,6655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c236,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911064.0,345991.0,649952.0,522261.0,,,
42888214,2018-01-01,2018-12-31,c243,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119120.0,177226.0,0.0,0.0,,,
42888214,2018-01-01,2018-12-31,c33,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Vermeij,formand,
42888214,2018-01-01,2018-12-31,c352,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,1740947.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c358,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,3500000.0,2100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c435,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,1951000.0,,,12.0,,,,39.2,,13674000.0,,,,,,,,,2884000.0,-294000.0,15.6,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c438,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,4170000.0,,,10.0,,,,48.7,,15365000.0,,,,,,,,,5720000.0,-155000.0,32.9,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c441,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,4081000.0,,,10.0,,,,49.8,,13939000.0,,,,,,,,,5507000.0,-65000.0,35.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-01-01,2018-12-31,c49,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mette Lysgaard Salomon,,
42888214,2018-01-01,2018-12-31,c50,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Lysgaard Salomon,,
42888214,2018-01-01,2018-12-31,c76,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Lysgaard Salomon
