entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorStreetBuildingIdentifier,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AmortisationOfIntangibleAssets,CollateralsForManagementCategory,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DebtRepaidByManagementCategory,Dividend,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnOutstandingDebtFromManagementCategory,InterestRateRelatedToOutstandingDebtFromManagementCategory,OutstandingDebtFromManagementCategory,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DescriptionOfAnyUnusualMattersAffectingRecognitionOrMeasurement,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfLiabilitiesUnderLeases,DisclosureOfOtherOperatingExpenses,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,DividendPaid,NameAndSurnameOfMemberOfExecutiveBoard
42888214,2017-01-01,2017-01-01,c351,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3033941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-01-01,c357,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,2389379.0,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,-85022.0,13.0,748149.0,1754873.0,10358844.0,37.2,15385833.0,95279.0,67081.0,282251.0,32681.0,377530.0,99762.0,41254.0,3052506.0,3330274.0,-278000.0,17.4,32.7,87377.0,663127.0,663127.0,10271467.0,-99412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svendborg,Klosterplads,Svendborg,Kullinggade,5700 Svendborg,FÃ¥borgvej 44,Til kapitalejerne i Keofitt A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Der har ikke vÃ¦ret usikkerhed ved indregning og mÃ¥ling af de vÃ¦sentligste poster i regnskabsÃ¥ret.,"Der er ikke forekommet usÃ¦dvanlige forhold, der kan pÃ¥virke indregning eller mÃ¥ling.",Selskabet forventer en stigende aktivitet og et forbedret resultat i 2018 som fÃ¸lge af ovennÃ¦vnte tiltag.,"ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet). Udbytte, som forventes udbetalt for Ã¥ret, vises som en sÃ¦rskilt post under egenkapitalen.","PeriodeafgrÃ¦nsningsposter, indregnet under aktiver, omfatter forudbetalte omkostninger vedrÃ¸rende efterfÃ¸lgende regnskabsÃ¥r.","Personaleomkostninger omfatter lÃ¸n og gager, inklusive feriepenge og pensioner, samt andre omkostninger til social sikring m.v. til virksomhedens medarbejdere. I personaleomkostninger er fratrukket modtagne godtgÃ¸relser fra offentlige myndigheder.","Andre eksterne omkostninger omfatter omkostninger vedrÃ¸rende virksomhedens primÃ¦re aktivitet, der er afholdt i Ã¥rets lÃ¸b, herunder omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer, ydelser pÃ¥ operationelle leasingkontrakter m.v.","Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret. Finansielle poster omfatter renteindtÃ¦gter og -omkostninger samt tillÃ¦g og godtgÃ¸relse under acontoskatteordningen m.v.","Posterne nettoomsÃ¦tning, vareforbrug, andre eksterne omkostninger og andre driftsind-tÃ¦gter er med henvisning til Ã¥rsregnskabs-lovens Â§ 32 sammendraget til en regnskabspost benÃ¦vnt bruttofortjeneste.",Andre gÃ¦ldsforpligtelser mÃ¥les til nettorealisationsvÃ¦rdien.,"Andre driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste eller tab ved salg af anlÃ¦gsaktiver.",Selskabet fremstiller patenterede ventiler for steril prÃ¸vetagning for let fordÃ¦rvelige vÃ¦sker samt komplementÃ¦re produkter.,Der er efter regnskabsÃ¥rets slutning ikke indtruffet betydningsfulde hÃ¦ndelser.,"Til sikkerhed for mellemvÃ¦rende med Sydbank er der afgivet virksomhedspant i immaterielle rettigheder, driftsinventar og -materiel, varebeholdninger og simple fordringer pÃ¥ 3.000 tkr. Den samlede bogfÃ¸rte vÃ¦rdi , der er stillet til sikkerhed udgÃ¸r 16.502 tkr.",Leje- og leasingforpligtelser omfatter huslejeforpligtelse med i alt tkr. 203 i uopsigelig huslejekontrakt med en resterende kontraktsperiode pÃ¥ 6 mÃ¥neder. Endvidere omfattes forpligtelser af operationelle leasingkontrakter pÃ¥ biler pÃ¥ i alt tkr. 135 med en resterende kontraktsperiode pÃ¥ 26 mÃ¥neder.,"Andre driftsomkostninger omfatter tab ved salg af materielle anlÃ¦gsaktiver, herunder ind-retning lejede lokaler.",www.keofitt.dk,Bestyrelse og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for Keofitt A/S for regnskabsÃ¥ret 1. januar - 31. december 2017.,Ãrsrapporten for Keofitt A/S for 2017 er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for klasse B-virksomheder med tilvalg af visse bestemmelser for klasse C.,Ãrsrapport,"Det er endvidere vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Vermeij,Sydbank,Keofitt A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Svendborg, den",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Svendborg,"Svendborg, den",,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svendborg,5700.0,FÃ¥borgvej,statsaut. revisor,mne10789,Carsten MÃ¸ller,Ernst & Young Godkendt Revisionspartnerselskab,,,,,,,,
42888214,2017-01-01,2017-12-31,c1290,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c153,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c172,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,2100000.0,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c188,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,332910.0,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,-43531.0,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c2351,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,332910.0,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2017-01-01,2017-12-31,c236,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2JlLzAyLzFmL2UyZTktNDUxYi1hY2JiLWIxYjQxMTFmOWE1Mw.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzVlLzIzLzZiL2Q5N2EtNDQyNi1hZWI5LTVhOGM0MzIzMjg5Yg.xml,904572.0,44.0,5700.0,2.0,5700.0,31.0,1167956.0,0.0,2018-04-24,2018-04-24,1975-11-21,2018-04-24,0.0,2100000.0,63167081.0,30700228.0,42888214.0,30700228.0,"DirektÃ¸rens bonus for 2017 er afregnet 29. december 2017, men er fejlagtigt fÃ¸rst lÃ¸n-indberettet i forbindelse med lÃ¸nudbetalingen for februar 2018. Rest pÃ¥ 5 t.kr. er udlignet i april 2018.",0.0,65269.0,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,true,2018-04-24,63167080.0,RevisionspÃ¥tegning,urn:ofk:oid:25363716,indberetninger-20180424,2.5118417999999996,42888214.0,AWMAsfENx8uVRSOdgA39,2018-04-26T06:44:37.505Z,2018-04-26T06:44:08.702Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-92-AE,2018-04-26T06:44:09.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251960.0,413634.0,436600.0,63745.0,,,,
